id,b,c,v,t
19132005,19,132,5,"Until I find out a place for Yahweh, A dwelling for the Mighty One of Jacob."""
19132006,19,132,6,"Behold, we heard of it in Ephrathah. We found it in the field of Jaar:"
19132007,19,132,7,"""We will go into his dwelling place. We will worship at his footstool."
19132008,19,132,8,"Arise, Yahweh, into your resting place; You, and the ark of your strength."
19132009,19,132,9,"Let your priest be clothed with righteousness. Let your saints shout for joy!"""
19132010,19,132,10,"For your servant David's sake, Don't turn away the face of your anointed one."
19132011,19,132,11,"Yahweh has sworn to David in truth. He will not turn from it: ""I will set the fruit of your body on your throne."
19132012,19,132,12,"If your children will keep my covenant, My testimony that I will teach them, Their children also will sit on your throne forevermore."""
19132013,19,132,13,For Yahweh has chosen Zion. He has desired it for his habitation.
19132014,19,132,14,"""This is my resting place forever. Here I will live, for I have desired it."
19132015,19,132,15,I will abundantly bless her provision. I will satisfy her poor with bread.
19132016,19,132,16,Her priests I will also clothe with salvation. Her saints will shout aloud for joy.
19132017,19,132,17,There I will make the horn of David to bud. I have ordained a lamp for my anointed.
19132018,19,132,18,"I will clothe his enemies with shame, But on himself, his crown will be resplendant."""
19133001,19,133,1,&gt; See how good and how pleasant it is For brothers to live together in unity!
19133002,19,133,2,"It is like the precious oil on the head, That ran down on the beard, Even Aaron's beard; That came down on the edge of his robes;"
19133003,19,133,3,"Like the dew of Hermon, That comes down on the hills of Zion: For there Yahweh gives the blessing, Even life forevermore."
19134001,19,134,1,"&gt; Look! Praise Yahweh, all you servants of Yahweh, Who stand by night in Yahweh's house!"
19134002,19,134,2,Lift up your hands in the sanctuary. Praise Yahweh!
19134003,19,134,3,May Yahweh bless you from Zion; Even he who made heaven and earth.
19135001,19,135,1,"Praise Yah! Praise the name of Yahweh! Praise him, you servants of Yahweh,"
19135002,19,135,2,"You who stand in the house of Yahweh, In the courts of our God's house."
19135003,19,135,3,"Praise Yah, for Yahweh is good. Sing praises to his name, for that is pleasant."
19135004,19,135,4,For Yah has chosen Jacob for himself; Israel for his own possession.
19135005,19,135,5,"For I know that Yahweh is great, That our Lord is above all gods."
19135006,19,135,6,"Whatever Yahweh pleased, that he has done, In heaven and in earth, in the seas and in all deeps;"
19135007,19,135,7,Who causes the clouds to rise from the ends of the earth; Who makes lightnings with the rain; Who brings forth the wind out of his treasuries;
19135008,19,135,8,"Who struck the firstborn of Egypt, Both of man and animal;"
19135009,19,135,9,"Who sent signs and wonders into the midst of you, Egypt, On Pharaoh, and on all his servants;"
19135010,19,135,10,"Who struck many nations, And killed mighty kings,"
19135011,19,135,11,"Sihon king of the Amorites, Og king of Bashan, And all the kingdoms of Canaan,"
19135012,19,135,12,"And gave their land for a heritage, A heritage to Israel, his people."
19135013,19,135,13,"Your name, Yahweh, endures forever; Your renown, Yahweh, throughout all generations."
19135014,19,135,14,"For Yahweh will judge his people, And have compassion on his servants."
19135015,19,135,15,"The idols of the nations are silver and gold, The work of men's hands."
19135016,19,135,16,"They have mouths, but they can't speak; They have eyes, but they can't see;"
19135017,19,135,17,"They have ears, but they can't hear; Neither is there any breath in their mouths."
19135018,19,135,18,"Those who make them will be like them; Yes, everyone who trusts in them."
19135019,19,135,19,"House of Israel, praise Yahweh! House of Aaron, praise Yahweh!"
19135020,19,135,20,"House of Levi, praise Yahweh! You who fear Yahweh, praise Yahweh!"
19135021,19,135,21,"Blessed be Yahweh from Zion, Who dwells at Jerusalem. Praise Yah!"
19136001,19,136,1,"Give thanks to Yahweh, for he is good; For his loving kindness endures forever."
19136002,19,136,2,Give thanks to the God of gods; For his loving kindness endures forever.
19136003,19,136,3,Give thanks to the Lord of lords; For his loving kindness endures forever:
19136004,19,136,4,To him who alone does great wonders; For his loving kindness endures forever:
19136005,19,136,5,To him who by understanding made the heavens; For his loving kindness endures forever:
19136006,19,136,6,To him who spread out the earth above the waters; For his loving kindness endures forever:
19136007,19,136,7,To him who made the great lights; For his loving kindness endures forever:
19136008,19,136,8,The sun to rule by day; For his loving kindness endures forever;
19136009,19,136,9,The moon and stars to rule by night; For his loving kindness endures forever:
19136010,19,136,10,To him who struck down the Egyptian firstborn; For his loving kindness endures forever;
19136011,19,136,11,And brought out Israel from among them; For his loving kindness endures forever;
19136012,19,136,12,"With a strong hand, and with an outstretched arm; For his loving kindness endures forever:"
19136013,19,136,13,To him who divided the Red Sea apart; For his loving kindness endures forever;
19136014,19,136,14,And made Israel to pass through the midst of it; For his loving kindness endures forever;
19136015,19,136,15,But overthrew Pharaoh and his host in the Red Sea; For his loving kindness endures forever:
19136016,19,136,16,To him who led his people through the wilderness; For his loving kindness endures forever:
19136017,19,136,17,To him who struck great kings; For his loving kindness endures forever;
19136018,19,136,18,And killed mighty kings; For his loving kindness endures forever:
19136019,19,136,19,Sihon king of the Amorites; For his loving kindness endures forever;
19136020,19,136,20,Og king of Bashan; For his loving kindness endures forever;
19136021,19,136,21,And gave their land as an inheritance; For his loving kindness endures forever;
19136022,19,136,22,Even a heritage to Israel his servant; For his loving kindness endures forever:
19136023,19,136,23,Who remembered us in our low estate; For his loving kindness endures forever;
19136024,19,136,24,And has delivered us from our adversaries; For his loving kindness endures forever:
19136025,19,136,25,Who gives food to every creature; For his loving kindness endures forever.
19136026,19,136,26,Oh give thanks to the God of heaven; For his loving kindness endures forever.
19137001,19,137,1,"By the rivers of Babylon, there we sat down. Yes, we wept, when we remembered Zion."
19137002,19,137,2,"On the willows in the midst of it, We hung up our harps."
19137003,19,137,3,"For there, those who led us captive asked us for songs. Those who tormented us demanded songs of joy: ""Sing us one of the songs of Zion!"""
19137004,19,137,4,How can we sing Yahweh's song in a foreign land?
19137005,19,137,5,"If I forget you, Jerusalem, Let my right hand forget its skill."
19137006,19,137,6,Let my tongue stick to the roof of my mouth if I don't remember you; If I don't prefer Jerusalem above my chief joy.
19137007,19,137,7,"Remember, Yahweh, against the children of Edom, The day of Jerusalem; Who said, ""Raze it! Raze it even to its foundation!"""
19137008,19,137,8,"Daughter of Babylon, doomed to destruction, He will be happy who rewards you, As you have served us."
19137009,19,137,9,"Happy shall he be, Who takes and dashes your little ones against the rock."
19138001,19,138,1,"&gt; I will give you thanks with my whole heart. Before the gods, I will sing praises to you."
19138002,19,138,2,"I will bow down toward your holy temple, And give thanks to your Name for your loving kindness and for your truth; For you have exalted your Name and your Word above all."
19138003,19,138,3,"In the day that I called, you answered me. You encouraged me with strength in my soul."
19138004,19,138,4,"All the kings of the earth will give you thanks, Yahweh, For they have heard the words of your mouth."
19138005,19,138,5,"Yes, they will sing of the ways of Yahweh; For great is Yahweh's glory."
19138006,19,138,6,"For though Yahweh is high, yet he looks after the lowly; But the proud, he knows from afar."
19138007,19,138,7,"Though I walk in the midst of trouble, you will revive me. You will stretch forth your hand against the wrath of my enemies. Your right hand will save me."
19138008,19,138,8,"Yahweh will fulfill that which concerns me; Your loving kindness, Yahweh, endures forever. Don't forsake the works of your own hands."
19139001,19,139,1,"&gt; Yahweh, you have searched me, And you know me."
19139002,19,139,2,You know my sitting down and my rising up. You perceive my thoughts from afar.
19139003,19,139,3,"You search out my path and my lying down, And are acquainted with all my ways."
19139004,19,139,4,"For there is not a word on my tongue, But, behold, Yahweh, you know it altogether."
19139005,19,139,5,You hem me in behind and before. You laid your hand on me.
19139006,19,139,6,This knowledge is beyond me. It's lofty. I can't attain it.
19139007,19,139,7,Where could I go from your Spirit? Or where could I flee from your presence?
